country,date,type,party,id,created_at,updated_at,party_id_source,seats,vote_share,votes,data_source,description,comment,data_json,election_id,party_id,alliance_id
AUS,1969-10-25,parliament,NCP|NPA,6340,2026-01-18 10:43:15.489000,2026-01-18 10:43:15.491000,CP,20,8.6,523232,barber,,,{},735,184,6458
AUS,1969-10-25,parliament,DLP,6384,2026-01-18 10:42:59.458000,2026-01-18 10:42:59.460000,DLP,0,6,367977,barber,,,{},735,1306,
AUS,1969-10-25,parliament,none,6353,2026-01-18 10:42:59.396000,2026-01-18 10:42:59.397000,Others,0,2.8,172484,barber,,,{},735,1396,
AUS,1969-10-25,parliament,C,6458,2026-01-18 10:42:59.671000,2026-01-18 10:42:59.672000,C,,,,barber,,,{},735,1428,
AUS,1972-12-02,parliament,ALP,6189,2026-01-18 10:42:59.043000,2026-01-18 10:42:59.044000,ALP,67,49.6,3273549,barber,,,{},759,1253,
AUS,1972-12-02,parliament,LPA,6184,2026-01-18 10:43:15.497000,2026-01-18 10:43:15.498000,LP,38,32,2115085,barber,,Includes LCL in South Australia.,{},759,1411,6459
AUS,1972-12-02,parliament,NCP|NPA,6284,2026-01-18 10:43:15.501000,2026-01-18 10:43:15.503000,CP,20,9.4,622826,barber,,,{},759,184,6459
AUS,1972-12-02,parliament,DLP,6166,2026-01-18 10:42:58.983000,2026-01-18 10:42:58.985000,DLP,0,5.2,346415,barber,,,{},759,1306,
AUS,1972-12-02,parliament,AP,6219,2026-01-18 10:42:59.108000,2026-01-18 10:42:59.109000,AP,0,2.4,159916,barber,,,{},759,1760,
AUS,1972-12-02,parliament,none,6414,2026-01-18 10:42:59.563000,2026-01-18 10:42:59.564000,Others,0,1.3,83259,barber,,,{},759,1396,
AUS,1972-12-02,parliament,C,6459,2026-01-18 10:42:59.674000,2026-01-18 10:42:59.676000,C,,,,barber,,,{},759,1428,
AUS,1974-05-18,parliament,ALP,6337,2026-01-18 10:42:59.362000,2026-01-18 10:42:59.363000,ALP,66,49.3,3644110,barber,,,{},758,1253,
AUS,1974-05-18,parliament,LPA,6262,2026-01-18 10:43:15.507000,2026-01-18 10:43:15.509000,LP,40,34.9,2582968,barber,,Includes LCL in South Australia.,{},758,1411,6460
AUS,1974-05-18,parliament,NCP|NPA,6349,2026-01-18 10:43:15.513000,2026-01-18 10:43:15.516000,CP,21,10.8,796577,barber,,Includes NP in Queensland and NA in Western Australia.,{},758,184,6460
AUS,1974-05-18,parliament,AP,6410,2026-01-18 10:42:59.549000,2026-01-18 10:42:59.550000,AP,0,2.3,172176,barber,,,{},758,1760,
AUS,1974-05-18,parliament,DLP,6240,2026-01-18 10:42:59.149000,2026-01-18 10:42:59.150000,DLP,0,1.4,104974,barber,,,{},758,1306,
AUS,1974-05-18,parliament,C,6460,2026-01-18 10:42:59.678000,2026-01-18 10:42:59.679000,C,,,,barber,,,{},758,1428,
AUS,1975-12-13,parliament,LPA,6302,2026-01-18 10:43:15.526000,2026-01-18 10:43:15.528000,LP,68,41.8,3232159,barber,,,{},757,1411,6461
AUS,1975-12-13,parliament,ALP,6409,2026-01-18 10:42:59.546000,2026-01-18 10:42:59.547000,ALP,36,42.8,3313004,barber,,,{},757,1253,
AUS,1975-12-13,parliament,NCP|NPA,6183,2026-01-18 10:43:15.519000,2026-01-18 10:43:15.522000,NCP,22,11,853943,barber,,"Includes CP in New South Wales, NP in Victoria, Queensland and Tasmania.",{},757,184,6461
AUS,1975-12-13,parliament,CouLP,6218,2026-01-18 10:42:59.104000,2026-01-18 10:42:59.106000,CLP,1,0.2,15976,barber,,,{},757,215,
AUS,1975-12-13,parliament,none,6382,2026-01-18 10:42:59.454000,2026-01-18 10:42:59.455000,Others,0,1.7,132632,barber,,,{},757,1396,
AUS,1975-12-13,parliament,DLP,6406,2026-01-18 10:42:59.535000,2026-01-18 10:42:59.537000,DLP,0,1.3,101750,barber,,,{},757,1306,
AUS,1975-12-13,parliament,C,6461,2026-01-18 10:42:59.681000,2026-01-18 10:42:59.682000,C,,,,barber,,,{},757,1428,
AUS,1977-12-10,parliament,LPA,6415,2026-01-18 10:43:15.538000,2026-01-18 10:43:15.540000,LP,67,38.1,3017896,barber,,,{},755,1411,6462
AUS,1977-12-10,parliament,ALP,6298,2026-01-18 10:42:59.270000,2026-01-18 10:42:59.271000,ALP,38,39.6,3141051,barber,,,{},755,1253,
AUS,1977-12-10,parliament,NCP|NPA,6341,2026-01-18 10:43:15.532000,2026-01-18 10:43:15.534000,NCP,18,9.8,776982,barber,,,{},755,184,6462
AUS,1977-12-10,parliament,CouLP,6420,2026-01-18 10:42:59.573000,2026-01-18 10:42:59.574000,CLP,1,0.2,16462,barber,,,{},755,215,
AUS,1977-12-10,parliament,AD,6376,2026-01-18 10:42:59.444000,2026-01-18 10:42:59.445000,DEM,0,9.4,743365,barber,,,{},755,120,
AUS,1977-12-10,parliament,none,6177,2026-01-18 10:42:59.012000,2026-01-18 10:42:59.013000,Others,0,1.4,113827,barber,,,{},755,1396,
AUS,1977-12-10,parliament,DLP,6231,2026-01-18 10:42:59.128000,2026-01-18 10:42:59.130000,DLP,0,1.4,113271,barber,,,{},755,1306,
AUS,1977-12-10,parliament,C,6462,2026-01-18 10:42:59.684000,2026-01-18 10:42:59.686000,C,,,,barber,,,{},755,1428,
AUS,1980-10-18,parliament,LPA,6207,2026-01-18 10:43:15.544000,2026-01-18 10:43:15.546000,LP,54,37.4,3108512,barber,,,{},736,1411,6463
AUS,1980-10-18,parliament,ALP,6377,2026-01-18 10:42:59.447000,2026-01-18 10:42:59.448000,ALP,51,45.1,3749565,barber,,,{},736,1253,
AUS,1980-10-18,parliament,NCP|NPA,6327,2026-01-18 10:43:15.550000,2026-01-18 10:43:15.553000,NCP,20,8.9,736122,barber,,     Includes NP in Victoria and Queensland and CLP in Northern Territory.,{},736,184,6463
AUS,1980-10-18,parliament,AD,6368,2026-01-18 10:42:59.420000,2026-01-18 10:42:59.421000,DEM,0,6.6,546032,barber,,,{},736,120,
AUS,1980-10-18,parliament,none,6225,2026-01-18 10:42:59.121000,2026-01-18 10:42:59.123000,Others,0,1.7,139870,barber,,,{},736,1396,
AUS,1980-10-18,parliament,C,6463,2026-01-18 10:42:59.688000,2026-01-18 10:42:59.689000,C,,,,barber,,,{},736,1428,
AUS,1983-03-05,parliament,ALP,6252,2026-01-18 10:42:59.180000,2026-01-18 10:42:59.181000,ALP,75,49.5,4297392,barber,,,{},751,1253,
AUS,1983-03-05,parliament,LPA,6237,2026-01-18 10:43:15.563000,2026-01-18 10:43:15.566000,LP,33,34.4,2983986,barber,,,{},751,1411,6464
AUS,1983-03-05,parliament,NCP|NPA,6230,2026-01-18 10:43:15.557000,2026-01-18 10:43:15.559000,NP,17,9,779130,barber,,Includes NCP in Western Australia. ,{},751,184,6464
AUS,1983-03-05,parliament,AD,6251,2026-01-18 10:42:59.177000,2026-01-18 10:42:59.178000,DEM,0,5,437265,barber,,,{},751,120,
AUS,1983-03-05,parliament,none,6424,2026-01-18 10:42:59.583000,2026-01-18 10:42:59.584000,Others,0,1.7,149293,barber,,,{},751,1396,
AUS,1983-03-05,parliament,C,6464,2026-01-18 10:42:59.691000,2026-01-18 10:42:59.692000,C,,,,barber,,,{},751,1428,
AUS,1984-12-01,parliament,ALP,6354,2026-01-18 10:42:59.399000,2026-01-18 10:42:59.400000,ALP,82,47.5,4120130,barber,,,{},733,1253,
AUS,1984-12-01,parliament,LPA,6297,2026-01-18 10:43:15.576000,2026-01-18 10:43:15.578000,LP,44,34.1,2951556,barber,,,{},733,1411,6465
AUS,1984-12-01,parliament,NCP|NPA,6228,2026-01-18 10:43:15.569000,2026-01-18 10:43:15.572000,NP,21,10.6,921151,barber,,,{},733,184,6465
AUS,1984-12-01,parliament,CouLP,6373,2026-01-18 10:42:59.433000,2026-01-18 10:42:59.435000,CLP,1,0.3,27335,barber,,,{},733,215,
AUS,1984-12-01,parliament,AD,6375,2026-01-18 10:42:59.440000,2026-01-18 10:42:59.441000,DEM,0,5.4,472204,barber,,,{},733,120,
AUS,1984-12-01,parliament,none,6269,2026-01-18 10:42:59.211000,2026-01-18 10:42:59.213000,Others,0,1.4,123455,barber,,,{},733,1396,
AUS,1984-12-01,parliament,C,6465,2026-01-18 10:42:59.694000,2026-01-18 10:42:59.696000,C,,,,barber,,,{},733,1428,
AUS,1987-07-11,parliament,ALP,6271,2026-01-18 10:42:59.218000,2026-01-18 10:42:59.219000,ALP,86,45.8,4232563,barber,,,{},732,1253,
AUS,1987-07-11,parliament,LPA,6434,2026-01-18 10:43:15.588000,2026-01-18 10:43:15.591000,LP,43,34.3,3169391,barber,,,{},732,1411,6466
AUS,1987-07-11,parliament,NCP|NPA,6227,2026-01-18 10:43:15.582000,2026-01-18 10:43:15.585000,NP,19,11.5,1064230,barber,,,{},732,184,6466
AUS,1987-07-11,parliament,AD,6343,2026-01-18 10:42:59.372000,2026-01-18 10:42:59.373000,DEM,0,6,557259,barber,,,{},732,120,
AUS,1987-07-11,parliament,none,6440,2026-01-18 10:42:59.610000,2026-01-18 10:42:59.612000,Others,0,2,186641,barber,,,{},732,1396,
AUS,1987-07-11,parliament,C,6466,2026-01-18 10:42:59.698000,2026-01-18 10:42:59.699000,C,,,,barber,,,{},732,1428,
AUS,1990-03-24,parliament,ALP,6407,2026-01-18 10:42:59.539000,2026-01-18 10:42:59.540000,ALP,78,39.4,3904138,barber,,,{},752,1253,
AUS,1990-03-24,parliament,LPA,6400,2026-01-18 10:43:15.601000,2026-01-18 10:43:15.604000,LP,55,34.8,3440902,barber,,,{},752,1411,6467
AUS,1990-03-24,parliament,NCP|NPA,6198,2026-01-18 10:43:15.594000,2026-01-18 10:43:15.597000,NP,14,8.4,833557,barber,,,{},752,184,6467
AUS,1990-03-24,parliament,none,6176,2026-01-18 10:42:59.008000,2026-01-18 10:42:59.010000,Others,1,3.4,337915,barber,,,{},752,1396,
AUS,1990-03-24,parliament,AD,6301,2026-01-18 10:42:59.280000,2026-01-18 10:42:59.281000,DEM,0,11.3,1114216,barber,,,{},752,120,
AUS,1990-03-24,parliament,AG,6167,2026-01-18 10:42:58.987000,2026-01-18 10:42:58.988000,GRN,0,1.4,142217,barber,,,{},752,751,
AUS,1990-03-24,parliament,CDP,6238,2026-01-18 10:42:59.142000,2026-01-18 10:42:59.143000,CTA,0,1,96497,barber,,,{},752,1650,
AUS,1990-03-24,parliament,C,6467,2026-01-18 10:42:59.701000,2026-01-18 10:42:59.702000,C,,,,barber,,,{},752,1428,
AUS,1993-03-13,parliament,ALP,6321,2026-01-18 10:42:59.317000,2026-01-18 10:42:59.319000,ALP,80,44.9,4751390,barber,,,{},753,1253,
AUS,1993-03-13,parliament,LPA,6265,2026-01-18 10:43:15.611000,2026-01-18 10:43:15.612000,LP,49,36.8,3888579,barber,,,{},753,1411,6468
AUS,1993-03-13,parliament,NCP|NPA,6199,2026-01-18 10:43:15.607000,2026-01-18 10:43:15.608000,NP,16,7.2,758036,barber,,,{},753,184,6468
AUS,1993-03-13,parliament,none,6291,2026-01-18 10:42:59.259000,2026-01-18 10:42:59.261000,Others,2,4.7,500338,barber,,,{},753,1396,
AUS,1993-03-13,parliament,AD,6197,2026-01-18 10:42:59.067000,2026-01-18 10:42:59.068000,DEM,0,3.8,397060,barber,,,{},753,120,
AUS,1993-03-13,parliament,AG,6270,2026-01-18 10:42:59.215000,2026-01-18 10:42:59.216000,GRN,0,1.9,196702,barber,,,{},753,751,
AUS,1993-03-13,parliament,C,6468,2026-01-18 10:42:59.704000,2026-01-18 10:42:59.706000,C,,,,barber,,,{},753,1428,
AUS,1996-03-02,parliament,LPA,6220,2026-01-18 10:43:15.615000,2026-01-18 10:43:15.616000,LP,75,38.7,4210689,barber,,Includes votes for disendorsed Liberal Party candidate in Oxley (Qld). ,{},754,1411,6469
AUS,1996-03-02,parliament,ALP,6182,2026-01-18 10:42:59.029000,2026-01-18 10:42:59.030000,ALP,49,38.8,4217765,barber,,,{},754,1253,
AUS,1996-03-02,parliament,NCP|NPA,6428,2026-01-18 10:43:15.618000,2026-01-18 10:43:15.620000,NP,18,8.2,893170,barber,,,{},754,184,6469
AUS,1996-03-02,parliament,none,6369,2026-01-18 10:42:59.423000,2026-01-18 10:42:59.424000,Others,5,4.3,470424,barber,,,{},754,1396,
AUS,1996-03-02,parliament,CouLP,6430,2026-01-18 10:42:59.590000,2026-01-18 10:42:59.591000,CLP,1,0.4,38302,barber,,,{},754,215,
AUS,1996-03-02,parliament,AD,6171,2026-01-18 10:42:59.001000,2026-01-18 10:42:59.002000,DEM,0,6.8,735848,barber,,,{},754,120,
AUS,1996-03-02,parliament,AG,6239,2026-01-18 10:42:59.146000,2026-01-18 10:42:59.147000,GRN,0,2.9,317654,barber,,,{},754,751,
AUS,1996-03-02,parliament,C,6469,2026-01-18 10:42:59.708000,2026-01-18 10:42:59.709000,C,,,,barber,,,{},754,1428,
AUS,1998-10-03,parliament,ALP,6287,2026-01-18 10:42:59.249000,2026-01-18 10:42:59.250000,ALP,67,40.1,4454306,barber,,,{},756,1253,
AUS,1998-10-03,parliament,LPA,6370,2026-01-18 10:43:15.622000,2026-01-18 10:43:15.624000,LP,64,33.9,3764707,barber,,,{},756,1411,6470
AUS,1998-10-03,parliament,NCP|NPA,6427,2026-01-18 10:43:15.626000,2026-01-18 10:43:15.627000,NP,16,5.3,588088,barber,,,{},756,184,6470
AUS,1998-10-03,parliament,none,6350,2026-01-18 10:42:59.389000,2026-01-18 10:42:59.390000,Others,1,4.2,468692,barber,,,{},756,1396,
AUS,1998-10-03,parliament,ONP,6323,2026-01-18 10:42:59.324000,2026-01-18 10:42:59.326000,ON,0,8.4,936612,barber,,,{},756,386,
AUS,1998-10-03,parliament,AD,6392,2026-01-18 10:42:59.495000,2026-01-18 10:42:59.497000,DEM,0,5.1,569935,barber,,,{},756,120,
AUS,1998-10-03,parliament,AG,6205,2026-01-18 10:42:59.087000,2026-01-18 10:42:59.089000,GRN,0,2.6,290709,barber,,,{},756,751,
AUS,1998-10-03,parliament,C,6470,2026-01-18 10:42:59.711000,2026-01-18 10:42:59.712000,C,,,,barber,,,{},756,1428,
AUS,2001-11-10,parliament,LPA,6318,2026-01-18 10:43:15.629000,2026-01-18 10:43:15.631000,LP,68,37.1,4254071,barber,,,{},760,1411,6471
AUS,2001-11-10,parliament,ALP,6371,2026-01-18 10:42:59.427000,2026-01-18 10:42:59.428000,ALP,65,37.8,4341420,barber,,,{},760,1253,
AUS,2001-11-10,parliament,NCP|NPA,6367,2026-01-18 10:43:15.633000,2026-01-18 10:43:15.635000,NP,13,5.6,643926,barber,,,{},760,184,6471
AUS,2001-11-10,parliament,none,6399,2026-01-18 10:42:59.516000,2026-01-18 10:42:59.518000,Others,3,4.4,510365,barber,,,{},760,1396,
AUS,2001-11-10,parliament,CouLP,6423,2026-01-18 10:42:59.580000,2026-01-18 10:42:59.581000,CLP,1,0.3,36961,barber,,,{},760,215,
AUS,2001-11-10,parliament,AD,6187,2026-01-18 10:42:59.039000,2026-01-18 10:42:59.041000,DEM,0,5.4,620225,barber,,,{},760,120,
AUS,2001-11-10,parliament,AG,6241,2026-01-18 10:42:59.152000,2026-01-18 10:42:59.154000,GRN,0,5,569074,barber,,,{},760,751,
AUS,2001-11-10,parliament,ONP,6273,2026-01-18 10:42:59.225000,2026-01-18 10:42:59.226000,ON,0,4.3,498032,barber,,,{},760,386,
AUS,2001-11-10,parliament,C,6471,2026-01-18 10:42:59.714000,2026-01-18 10:42:59.716000,C,,,,barber,,,{},760,1428,
AUS,2004-10-09,parliament,LPA,6421,2026-01-18 10:43:15.637000,2026-01-18 10:43:15.639000,LP,74,40.5,4741458,barber,,,{},762,1411,6472
AUS,2004-10-09,parliament,ALP,6402,2026-01-18 10:42:59.525000,2026-01-18 10:42:59.526000,ALP,60,37.6,4409117,barber,,,{},762,1253,
AUS,2004-10-09,parliament,NCP|NPA,6433,2026-01-18 10:43:15.641000,2026-01-18 10:43:15.642000,NP,12,5.9,690275,barber,,,{},762,184,6472
AUS,2004-10-09,parliament,none,6304,2026-01-18 10:42:59.287000,2026-01-18 10:42:59.288000,Others,3,4,472590,barber,,,{},762,1396,
AUS,2004-10-09,parliament,CouLP,6347,2026-01-18 10:42:59.386000,2026-01-18 10:42:59.387000,CLP,1,0.3,39855,barber,,,{},762,215,
AUS,2004-10-09,parliament,AG,6431,2026-01-18 10:42:59.593000,2026-01-18 10:42:59.594000,GRN,0,7.2,841734,barber,,,{},762,751,
AUS,2004-10-09,parliament,FFP,6185,2026-01-18 10:42:59.032000,2026-01-18 10:42:59.034000,FFP,0,2,235315,barber,,,{},762,446,
AUS,2004-10-09,parliament,ONP,6309,2026-01-18 10:42:59.300000,2026-01-18 10:42:59.302000,ON,0,1.2,139956,barber,,,{},762,386,
AUS,2004-10-09,parliament,AD,6352,2026-01-18 10:42:59.392000,2026-01-18 10:42:59.394000,DEM,0,1.2,144832,barber,,,{},762,120,
AUS,2004-10-09,parliament,C,6472,2026-01-18 10:42:59.718000,2026-01-18 10:42:59.719000,C,,,,barber,,,{},762,1428,
AUS,2007-11-24,parliament,ALP,6210,2026-01-18 10:42:59.098000,2026-01-18 10:42:59.099000,ALP,83,43.4,5388184,barber,,,{},761,1253,
AUS,2007-11-24,parliament,LPA,6393,2026-01-18 10:43:15.644000,2026-01-18 10:43:15.646000,LP,55,36.3,4506302,barber,,,{},761,1411,6473
AUS,2007-11-24,parliament,NCP|NPA,6429,2026-01-18 10:43:15.648000,2026-01-18 10:43:15.650000,NP,10,5.5,682424,barber,,,{},761,184,6473
AUS,2007-11-24,parliament,none,6328,2026-01-18 10:42:59.338000,2026-01-18 10:42:59.339000,Others,2,3.7,465734,barber,,,{},761,1396,
AUS,2007-11-24,parliament,AG,6422,2026-01-18 10:42:59.576000,2026-01-18 10:42:59.577000,GRN,0,7.8,967789,barber,,,{},761,751,
AUS,2007-11-24,parliament,FFP,6330,2026-01-18 10:42:59.341000,2026-01-18 10:42:59.343000,FFP,0,2,246798,barber,,,{},761,446,
AUS,2007-11-24,parliament,C,6473,2026-01-18 10:42:59.721000,2026-01-18 10:42:59.722000,C,,,,barber,,,{},761,1428,
AUS,2010-08-21,parliament,ALP,525,2026-01-18 10:42:43.586000,2026-01-18 10:42:43.587000,Australian Labor Party,72,37.99,4711363,aec,,,{},246,1253,
AUS,2010-08-21,parliament,LPA,5213,2026-01-18 10:43:13.678000,2026-01-18 10:43:13.680000,Liberal,44,30.46,3777383,aec,,,{},246,1411,2411
AUS,2010-08-21,parliament,LNPQ,2316,2026-01-18 10:43:13.674000,2026-01-18 10:43:13.676000,Liberal National Party of Queensland,21,9.12,1130525,aec,,,{},246,154,2411
AUS,2010-08-21,parliament,NCP|NPA,545,2026-01-18 10:43:13.670000,2026-01-18 10:43:13.672000,The Nationals,7,3.73,462387,aec,Tony Crook (National Party of Western Australia) is included into the official results of the National party although his has publicly stated to be an independent.,,{},246,184,2411
AUS,2010-08-21,parliament,none,3368,2026-01-18 10:42:51.464000,2026-01-18 10:42:51.465000,Independent,4,2.52,312496,aec,,,{},246,1396,
AUS,2010-08-21,parliament,AG,4514,2026-01-18 10:42:54.526000,2026-01-18 10:42:54.527000,The Greens,1,11.76,1458998,aec,,,{},246,751,
AUS,2010-08-21,parliament,CouLP,204,2026-01-18 10:43:13.667000,2026-01-18 10:43:13.668000,Country Liberals,1,0.31,38335,aec,,,{},246,215,2411
AUS,2010-08-21,parliament,FFP,3637,2026-01-18 10:42:52.162000,2026-01-18 10:42:52.164000,Family First,0,2.25,279330,aec,,,{},246,446,
AUS,2010-08-21,parliament,C,2411,2026-01-18 10:42:48.852000,2026-01-18 10:42:48.853000,C,,,,,,,{},246,1428,
AUS,2013-09-07,parliament,LPA,7580,2026-01-18 10:43:16.178000,2026-01-18 10:43:16.180000,Liberal,58,32.02,4134865,aec,,,{},804,1411,7579
AUS,2013-09-07,parliament,ALP,7578,2026-01-18 10:43:02.523000,2026-01-18 10:43:02.525000,Australian Labor Party,55,33.38,4311365,aec,,,{},804,1253,
AUS,2013-09-07,parliament,LNPQ,7581,2026-01-18 10:43:16.182000,2026-01-18 10:43:16.183000,Liberal National Party,22,8.92,1152217,aec,,,{},804,154,7579
AUS,2013-09-07,parliament,NCP|NPA,7582,2026-01-18 10:43:16.186000,2026-01-18 10:43:16.187000,The Nationals,9,4.29,554268,aec,,,{},804,184,7579
AUS,2013-09-07,parliament,none,7588,2026-01-18 10:43:02.544000,2026-01-18 10:43:02.545000,Independent,2,1.37,177214,aec,,,{},804,1396,
AUS,2013-09-07,parliament,AG,7584,2026-01-18 10:43:02.530000,2026-01-18 10:43:02.531000,The Greens,1,8.65,1116918,aec,,,{},804,751,
AUS,2013-09-07,parliament,PUAP,7586,2026-01-18 10:43:02.537000,2026-01-18 10:43:02.538000,Palmer United Party,1,5.49,709035,aec,,,{},804,2259,
AUS,2013-09-07,parliament,Katter,7585,2026-01-18 10:43:02.533000,2026-01-18 10:43:02.535000,Katter's Australian Party,1,1.04,134226,aec,,,{},804,2258,
AUS,2013-09-07,parliament,CouLP,7583,2026-01-18 10:43:16.189000,2026-01-18 10:43:16.191000,Country Liberals (NT),1,0.32,41468,aec,,,{},804,215,7579
AUS,2013-09-07,parliament,FFP,7587,2026-01-18 10:43:02.540000,2026-01-18 10:43:02.542000,Family First,0,1.41,181820,aec,,,{},804,446,
AUS,2013-09-07,parliament,C,7579,2026-01-18 10:43:02.527000,2026-01-18 10:43:02.528000,C,,,,aec,,,"{""seats_alliance"": 90}",804,1428,
AUS,2016-07-02,parliament,ALP,9570,2026-01-18 10:43:08.337000,2026-01-18 10:43:08.338000,Australian Labor Party,69,34.73,4702296,aec,,,{},1006,1253,
AUS,2016-07-02,parliament,LPA,9567,2026-01-18 10:43:17.270000,2026-01-18 10:43:17.271000,Liberal,45,28.67,3882905,aec,,,{},1006,1411,9566
AUS,2016-07-02,parliament,LNPQ,9568,2026-01-18 10:43:17.274000,2026-01-18 10:43:17.275000,Liberal National Party,21,8.52,1153736,aec,,,{},1006,154,9566
AUS,2016-07-02,parliament,NCP|NPA,9569,2026-01-18 10:43:17.277000,2026-01-18 10:43:17.279000,The Nationals,10,4.61,624555,aec,,,{},1006,184,9566
AUS,2016-07-02,parliament,none,9571,2026-01-18 10:43:08.340000,2026-01-18 10:43:08.342000,Independent,2,2.81,380712,aec,,,{},1006,1396,
AUS,2016-07-02,parliament,AG,9572,2026-01-18 10:43:08.344000,2026-01-18 10:43:08.345000,The Greens,1,10.23,1385650,aec,,,{},1006,751,
AUS,2016-07-02,parliament,NXT,9576,2026-01-18 10:43:08.358000,2026-01-18 10:43:08.359000,Nick Xenophon Team,1,1.85,250333,aec,,,{},1006,2630,
AUS,2016-07-02,parliament,Katter,9577,2026-01-18 10:43:08.361000,2026-01-18 10:43:08.362000,Katter's Australian Party,1,0.54,72879,aec,,,{},1006,2258,
AUS,2016-07-02,parliament,FFP,9573,2026-01-18 10:43:08.347000,2026-01-18 10:43:08.348000,Family First,0,1.49,201222,aec,,,{},1006,446,
AUS,2016-07-02,parliament,CDP,9574,2026-01-18 10:43:08.351000,2026-01-18 10:43:08.352000,Christian Democratic Party,0,1.31,178026,aec,,,{},1006,1650,
AUS,2016-07-02,parliament,ONP,9575,2026-01-18 10:43:08.354000,2026-01-18 10:43:08.355000,One Nation,0,1.29,175020,aec,,,{},1006,386,
AUS,2016-07-02,parliament,C,9566,2026-01-18 10:43:08.333000,2026-01-18 10:43:08.335000,Liberal/National Coalition,,,,aec,,,"{""seats_alliance"": 76}",1006,1428,
AUS,2019-05-18,parliament,ALP,10537,2026-01-18 10:43:11.340000,2026-01-18 10:43:11.341000,Australian Labor Party,68,33.34,4752160,aec,,,{},1087,1253,
AUS,2019-05-18,parliament,LPA,10534,2026-01-18 10:43:18.007000,2026-01-18 10:43:18.009000,Liberal,44,27.99,3989404,aec,,,{},1087,1411,10533
AUS,2019-05-18,parliament,LNPQ,10535,2026-01-18 10:43:18.011000,2026-01-18 10:43:18.013000,Liberal National Party,23,8.67,1236401,aec,,,{},1087,154,10533
AUS,2019-05-18,parliament,NCP|NPA,10536,2026-01-18 10:43:18.015000,2026-01-18 10:43:18.017000,The Nationals,10,4.51,642233,aec,,,{},1087,184,10533
AUS,2019-05-18,parliament,none,10543,2026-01-18 10:43:11.361000,2026-01-18 10:43:11.362000,Independent,3,3.37,479836,aec,,,{},1087,1396,
AUS,2019-05-18,parliament,AG,10538,2026-01-18 10:43:11.343000,2026-01-18 10:43:11.345000,The Greens,1,10.4,1482923,aec,,,{},1087,751,
AUS,2019-05-18,parliament,Katter,10541,2026-01-18 10:43:11.354000,2026-01-18 10:43:11.355000,Katter's Australian Party (KAP),1,0.49,69736,aec,,,{},1087,2258,
AUS,2019-05-18,parliament,NXT,10542,2026-01-18 10:43:11.357000,2026-01-18 10:43:11.358000,Centre Alliance,1,0.33,46931,aec,,,{},1087,2630,
AUS,2019-05-18,parliament,PUAP,10539,2026-01-18 10:43:11.347000,2026-01-18 10:43:11.348000,United Australia Party,0,3.43,488817,aec,,,{},1087,2259,
AUS,2019-05-18,parliament,ONP,10540,2026-01-18 10:43:11.350000,2026-01-18 10:43:11.352000,Pauline Hanson's One Nation,0,3.08,438587,aec,,,{},1087,386,
AUS,2019-05-18,parliament,C,10533,2026-01-18 10:43:11.337000,2026-01-18 10:43:11.338000,Liberal/National Coalition,,,,,,,"{""seats_alliance"": 77}",1087,1428,
